"","date","county","state","cases","deaths","Tweet_count"
"86071","2020-09-27","bergen","new jersey",22649,2045,0
"86072","2020-09-27","burlington","new jersey",7166,496,0
"86073","2020-09-27","camden","new jersey",9941,610,0
"86074","2020-09-27","capemay","new jersey",1031,96,0
"86075","2020-09-27","cumberland","new jersey",3792,159,0
"86076","2020-09-27","essex","new jersey",21284,2129,1
"86077","2020-09-27","gloucester","new jersey",4518,227,0
"86078","2020-09-27","hudson","new jersey",20803,1516,0
"86079","2020-09-27","hunterdon","new jersey",1375,125,0
"86080","2020-09-27","mercer","new jersey",8673,636,0
"86081","2020-09-27","middlesex","new jersey",19646,1425,0
"86082","2020-09-27","monmouth","new jersey",11919,867,1
"86083","2020-09-27","morris","new jersey",8005,831,0
"86084","2020-09-27","ocean","new jersey",13223,1048,0
"86085","2020-09-27","passaic","new jersey",19146,1254,0
"86086","2020-09-27","salem","new jersey",1070,89,0
"86087","2020-09-27","somerset","new jersey",5872,573,0
"86088","2020-09-27","sussex","new jersey",1534,198,0
"86089","2020-09-27","union","new jersey",17807,1355,0
"86090","2020-09-27","unknown","new jersey",336,0,0
"86091","2020-09-27","warren","new jersey",1454,171,0
"86092","2020-09-27","bernalillo","new mexico",6452,177,0
"86093","2020-09-27","catron","new mexico",9,1,0
"86094","2020-09-27","chaves","new mexico",1159,12,0
"86095","2020-09-27","cibola","new mexico",751,21,0
"86096","2020-09-27","colfax","new mexico",36,1,0
"86097","2020-09-27","curry","new mexico",790,6,0
"86098","2020-09-27","debaca","new mexico",1,0,0
"86099","2020-09-27","doñaana","new mexico",3355,55,1
"86100","2020-09-27","eddy","new mexico",824,7,0
"86101","2020-09-27","grant","new mexico",120,2,0
"86102","2020-09-27","guadalupe","new mexico",34,1,0
"86103","2020-09-27","harding","new mexico",2,0,0
"86104","2020-09-27","hidalgo","new mexico",99,2,0
"86105","2020-09-27","lea","new mexico",1460,22,0
"86106","2020-09-27","lincoln","new mexico",211,3,0
"86107","2020-09-27","losalamos","new mexico",33,0,0
"86108","2020-09-27","luna","new mexico",419,6,0
"86109","2020-09-27","mckinley","new mexico",4322,257,0
"86110","2020-09-27","mora","new mexico",7,0,0
"86111","2020-09-27","otero","new mexico",1172,13,0
"86112","2020-09-27","quay","new mexico",74,2,0
"86113","2020-09-27","rioarriba","new mexico",397,13,0
"86114","2020-09-27","roosevelt","new mexico",282,4,0
"86115","2020-09-27","sandoval","new mexico",1351,42,0
"86116","2020-09-27","sanjuan","new mexico",3327,199,0
"86117","2020-09-27","sanmiguel","new mexico",100,0,0
"86118","2020-09-27","santafe","new mexico",1005,6,0
"86119","2020-09-27","sierra","new mexico",46,1,0
"86120","2020-09-27","socorro","new mexico",103,6,0
"86121","2020-09-27","taos","new mexico",143,4,0
"86122","2020-09-27","torrance","new mexico",116,1,0
"86123","2020-09-27","union","new mexico",32,2,0
"86124","2020-09-27","unknown","new mexico",1,0,0
"86125","2020-09-27","valencia","new mexico",611,4,0
"86126","2020-09-27","albany","new york",3095,123,0
"86127","2020-09-27","allegany","new york",106,2,0
"86128","2020-09-27","broome","new york",1572,85,0
"86129","2020-09-27","cattaraugus","new york",260,8,0
"86130","2020-09-27","cayuga","new york",215,2,0
"86131","2020-09-27","chautauqua","new york",573,4,0
"86132","2020-09-27","chemung","new york",461,4,0
"86133","2020-09-27","chenango","new york",249,6,0
"86134","2020-09-27","clinton","new york",160,5,0
"86135","2020-09-27","columbia","new york",591,47,0
"86136","2020-09-27","cortland","new york",171,1,0
"86137","2020-09-27","delaware","new york",134,4,1
"86138","2020-09-27","dutchess","new york",5120,156,0
"86139","2020-09-27","erie","new york",11342,624,1
"86140","2020-09-27","essex","new york",175,13,1
"86141","2020-09-27","franklin","new york",66,1,0
"86142","2020-09-27","fulton","new york",335,28,0
"86143","2020-09-27","genesee","new york",321,6,0
"86144","2020-09-27","greene","new york",323,14,0
"86145","2020-09-27","hamilton","new york",15,1,0
"86146","2020-09-27","herkimer","new york",334,10,1
"86147","2020-09-27","jefferson","new york",170,1,0
"86148","2020-09-27","lewis","new york",50,5,0
"86149","2020-09-27","livingston","new york",207,6,0
"86150","2020-09-27","madison","new york",493,9,0
"86151","2020-09-27","monroe","new york",6027,259,0
"86152","2020-09-27","montgomery","new york",232,9,0
"86153","2020-09-27","nassau","new york",46643,2201,0
"86154","2020-09-27","newyork","new york",247384,23801,44
"86155","2020-09-27","niagara","new york",1777,89,0
"86156","2020-09-27","oneida","new york",2412,122,0
"86157","2020-09-27","onondaga","new york",4365,181,0
"86158","2020-09-27","ontario","new york",473,28,0
"86159","2020-09-27","orange","new york",12051,413,0
"86160","2020-09-27","orleans","new york",335,55,0
"86161","2020-09-27","oswego","new york",493,3,0
"86162","2020-09-27","otsego","new york",338,4,0
"86163","2020-09-27","putnam","new york",1599,63,0
"86164","2020-09-27","rensselaer","new york",911,42,0
"86165","2020-09-27","rockland","new york",15167,509,0
"86166","2020-09-27","saratoga","new york",1044,15,0
"86167","2020-09-27","schenectady","new york",1402,46,0
"86168","2020-09-27","schoharie","new york",85,2,0
"86169","2020-09-27","schuyler","new york",41,0,0
"86170","2020-09-27","seneca","new york",106,1,0
"86171","2020-09-27","st.lawrence","new york",322,4,0
"86172","2020-09-27","steuben","new york",416,41,0
"86173","2020-09-27","suffolk","new york",46387,2013,0
"86174","2020-09-27","sullivan","new york",1591,37,0
"86175","2020-09-27","tioga","new york",235,21,0
"86176","2020-09-27","tompkins","new york",413,0,0
"86177","2020-09-27","ulster","new york",2260,84,0
"86178","2020-09-27","warren","new york",381,30,0
"86179","2020-09-27","washington","new york",296,14,0
"86180","2020-09-27","wayne","new york",318,3,0
"86181","2020-09-27","westchester","new york",38097,1456,0
"86182","2020-09-27","wyoming","new york",137,5,0
"86183","2020-09-27","yates","new york",64,6,0
"86184","2020-09-27","alamance","north carolina",3934,54,0
"86185","2020-09-27","alexander","north carolina",526,7,0
"86186","2020-09-27","alleghany","north carolina",231,0,0
"86187","2020-09-27","anson","north carolina",602,4,0
"86188","2020-09-27","ashe","north carolina",268,1,0
"86189","2020-09-27","avery","north carolina",356,0,0
"86190","2020-09-27","beaufort","north carolina",956,23,0
"86191","2020-09-27","bertie","north carolina",588,8,0
"86192","2020-09-27","bladen","north carolina",906,15,0
"86193","2020-09-27","brunswick","north carolina",1639,27,0
"86194","2020-09-27","buncombe","north carolina",3125,92,0
"86195","2020-09-27","burke","north carolina",2120,38,0
"86196","2020-09-27","cabarrus","north carolina",4035,69,1
"86197","2020-09-27","caldwell","north carolina",1664,18,0
"86198","2020-09-27","camden","north carolina",115,3,0
"86199","2020-09-27","carteret","north carolina",708,5,0
"86200","2020-09-27","caswell","north carolina",358,4,0
"86201","2020-09-27","catawba","north carolina",3173,52,0
"86202","2020-09-27","chatham","north carolina",1672,57,0
"86203","2020-09-27","cherokee","north carolina",625,12,0
"86204","2020-09-27","chowan","north carolina",356,3,0
"86205","2020-09-27","clay","north carolina",118,2,0
"86206","2020-09-27","cleveland","north carolina",2224,62,0
"86207","2020-09-27","columbus","north carolina",1374,57,0
"86208","2020-09-27","craven","north carolina",1634,34,0
"86209","2020-09-27","cumberland","north carolina",5500,76,0
"86210","2020-09-27","currituck","north carolina",184,3,0
"86211","2020-09-27","dare","north carolina",273,3,0
"86212","2020-09-27","davidson","north carolina",2761,34,0
"86213","2020-09-27","davie","north carolina",561,6,0
"86214","2020-09-27","duplin","north carolina",2379,53,0
"86215","2020-09-27","durham","north carolina",7741,95,0
"86216","2020-09-27","edgecombe","north carolina",1362,47,0
"86217","2020-09-27","forsyth","north carolina",7023,101,0
"86218","2020-09-27","franklin","north carolina",1210,31,0
"86219","2020-09-27","gaston","north carolina",5162,83,0
"86220","2020-09-27","gates","north carolina",142,3,0
"86221","2020-09-27","graham","north carolina",155,3,0
"86222","2020-09-27","granville","north carolina",1731,50,0
"86223","2020-09-27","greene","north carolina",604,5,0
"86224","2020-09-27","guilford","north carolina",8597,180,0
"86225","2020-09-27","halifax","north carolina",1025,19,0
"86226","2020-09-27","harnett","north carolina",2244,53,0
"86227","2020-09-27","haywood","north carolina",609,31,0
"86228","2020-09-27","henderson","north carolina",2021,64,0
"86229","2020-09-27","hertford","north carolina",754,30,0
"86230","2020-09-27","hoke","north carolina",1167,17,0
"86231","2020-09-27","hyde","north carolina",126,5,0
"86232","2020-09-27","iredell","north carolina",3080,32,0
"86233","2020-09-27","jackson","north carolina",653,7,0
"86234","2020-09-27","johnston","north carolina",4521,56,0
"86235","2020-09-27","jones","north carolina",158,11,0
"86236","2020-09-27","lee","north carolina",1640,14,0
"86237","2020-09-27","lenoir","north carolina",1011,32,0
"86238","2020-09-27","lincoln","north carolina",1625,14,0
"86239","2020-09-27","macon","north carolina",598,2,0
"86240","2020-09-27","madison","north carolina",105,1,0
"86241","2020-09-27","martin","north carolina",460,10,0
"86242","2020-09-27","mcdowell","north carolina",986,26,0
"86243","2020-09-27","mecklenburg","north carolina",28708,356,4
"86244","2020-09-27","mitchell","north carolina",157,3,0
"86245","2020-09-27","montgomery","north carolina",1049,30,0
"86246","2020-09-27","moore","north carolina",1664,29,0
"86247","2020-09-27","nash","north carolina",2343,39,0
"86248","2020-09-27","newhanover","north carolina",4293,30,1
"86249","2020-09-27","northampton","north carolina",452,17,0
"86250","2020-09-27","onslow","north carolina",2193,25,0
"86251","2020-09-27","orange","north carolina",2663,55,0
"86252","2020-09-27","pamlico","north carolina",270,2,0
"86253","2020-09-27","pasquotank","north carolina",707,30,0
"86254","2020-09-27","pender","north carolina",967,5,0
"86255","2020-09-27","perquimans","north carolina",187,3,0
"86256","2020-09-27","person","north carolina",436,7,0
"86257","2020-09-27","pitt","north carolina",4918,29,0
"86258","2020-09-27","polk","north carolina",313,11,0
"86259","2020-09-27","randolph","north carolina",2834,52,0
"86260","2020-09-27","richmond","north carolina",1013,16,0
"86261","2020-09-27","robeson","north carolina",4530,75,0
"86262","2020-09-27","rockingham","north carolina",1257,14,0
"86263","2020-09-27","rowan","north carolina",3369,100,0
"86264","2020-09-27","rutherford","north carolina",1197,33,0
"86265","2020-09-27","sampson","north carolina",2238,28,0
"86266","2020-09-27","scotland","north carolina",1167,13,0
"86267","2020-09-27","stanly","north carolina",1956,56,0
"86268","2020-09-27","stokes","north carolina",441,3,0
"86269","2020-09-27","surry","north carolina",1323,23,0
"86270","2020-09-27","swain","north carolina",144,3,0
"86271","2020-09-27","transylvania","north carolina",330,7,0
"86272","2020-09-27","tyrrell","north carolina",116,3,0
"86273","2020-09-27","union","north carolina",4799,59,0
"86274","2020-09-27","vance","north carolina",1042,44,0
"86275","2020-09-27","wake","north carolina",17654,243,1
"86276","2020-09-27","warren","north carolina",344,7,0
"86277","2020-09-27","washington","north carolina",208,8,0
"86278","2020-09-27","watauga","north carolina",841,1,0
"86279","2020-09-27","wayne","north carolina",3381,67,0
"86280","2020-09-27","wilkes","north carolina",1234,33,0
"86281","2020-09-27","wilson","north carolina",2240,49,0
"86282","2020-09-27","yadkin","north carolina",742,8,0
"86283","2020-09-27","yancey","north carolina",212,0,0
"86284","2020-09-27","adams","north dakota",21,0,0
"86285","2020-09-27","barnes","north dakota",235,0,0
"86286","2020-09-27","benson","north dakota",343,6,0
"86287","2020-09-27","billings","north dakota",18,0,0
"86288","2020-09-27","bottineau","north dakota",81,4,0
"86289","2020-09-27","bowman","north dakota",38,0,0
"86290","2020-09-27","burke","north dakota",33,1,0
"86291","2020-09-27","burleigh","north dakota",3582,43,0
"86292","2020-09-27","cass","north dakota",5122,77,0
"86293","2020-09-27","cavalier","north dakota",55,0,0
"86294","2020-09-27","dickey","north dakota",70,0,0
"86295","2020-09-27","divide","north dakota",7,0,0
"86296","2020-09-27","dunn","north dakota",105,1,0
"86297","2020-09-27","eddy","north dakota",84,3,0
"86298","2020-09-27","emmons","north dakota",169,1,0
"86299","2020-09-27","foster","north dakota",63,0,0
"86300","2020-09-27","goldenvalley","north dakota",45,0,0
"86301","2020-09-27","grandforks","north dakota",2233,13,0
"86302","2020-09-27","grant","north dakota",21,0,0
"86303","2020-09-27","griggs","north dakota",58,1,0
"86304","2020-09-27","hettinger","north dakota",64,0,0
"86305","2020-09-27","kidder","north dakota",51,0,0
"86306","2020-09-27","lamoure","north dakota",63,0,0
"86307","2020-09-27","logan","north dakota",59,0,0
"86308","2020-09-27","mchenry","north dakota",62,1,0
"86309","2020-09-27","mcintosh","north dakota",68,3,0
"86310","2020-09-27","mckenzie","north dakota",232,2,0
"86311","2020-09-27","mclean","north dakota",272,3,0
"86312","2020-09-27","mercer","north dakota",144,0,0
"86313","2020-09-27","morton","north dakota",1257,24,0
"86314","2020-09-27","mountrail","north dakota",254,2,0
"86315","2020-09-27","nelson","north dakota",57,0,0
"86316","2020-09-27","oliver","north dakota",21,0,0
"86317","2020-09-27","pembina","north dakota",84,0,0
"86318","2020-09-27","pierce","north dakota",32,0,0
"86319","2020-09-27","ramsey","north dakota",239,2,0
"86320","2020-09-27","ransom","north dakota",82,0,0
"86321","2020-09-27","renville","north dakota",66,1,0
"86322","2020-09-27","richland","north dakota",238,1,0
"86323","2020-09-27","rolette","north dakota",184,4,0
"86324","2020-09-27","sargent","north dakota",74,0,0
"86325","2020-09-27","sheridan","north dakota",12,0,0
"86326","2020-09-27","sioux","north dakota",150,3,0
"86327","2020-09-27","slope","north dakota",7,0,0
"86328","2020-09-27","stark","north dakota",1616,14,0
"86329","2020-09-27","steele","north dakota",28,0,0
"86330","2020-09-27","stutsman","north dakota",512,3,0
"86331","2020-09-27","towner","north dakota",19,0,0
"86332","2020-09-27","traill","north dakota",119,0,0
"86333","2020-09-27","unknown","north dakota",3,3,0
"86334","2020-09-27","walsh","north dakota",192,1,0
"86335","2020-09-27","ward","north dakota",1056,10,0
"86336","2020-09-27","wells","north dakota",36,0,0
"86337","2020-09-27","williams","north dakota",991,7,0
"86338","2020-09-27","saipan","northern mariana islands",53,2,0
"86339","2020-09-27","tinian","northern mariana islands",1,0,0
"86340","2020-09-27","unknown","northern mariana islands",15,0,0
"86341","2020-09-27","adams","ohio",135,4,0
"86342","2020-09-27","allen","ohio",1441,69,0
"86343","2020-09-27","ashland","ohio",242,4,0
"86344","2020-09-27","ashtabula","ohio",659,48,0
"86345","2020-09-27","athens","ohio",707,2,0
"86346","2020-09-27","auglaize","ohio",608,9,0
"86347","2020-09-27","belmont","ohio",722,27,0
"86348","2020-09-27","brown","ohio",290,2,0
"86349","2020-09-27","butler","ohio",6040,111,0
"86350","2020-09-27","carroll","ohio",152,7,0
"86351","2020-09-27","champaign","ohio",308,3,0
"86352","2020-09-27","clark","ohio",1810,40,0
"86353","2020-09-27","clermont","ohio",1731,23,0
"86354","2020-09-27","clinton","ohio",299,13,0
"86355","2020-09-27","columbiana","ohio",1932,80,0
"86356","2020-09-27","coshocton","ohio",234,11,0
"86357","2020-09-27","crawford","ohio",244,6,0
"86358","2020-09-27","cuyahoga","ohio",17490,656,1
"86359","2020-09-27","darke","ohio",804,42,0
"86360","2020-09-27","defiance","ohio",325,11,0
"86361","2020-09-27","delaware","ohio",2281,20,0
"86362","2020-09-27","erie","ohio",946,47,0
"86363","2020-09-27","fairfield","ohio",2118,53,1
"86364","2020-09-27","fayette","ohio",232,6,0
"86365","2020-09-27","franklin","ohio",26961,607,0
"86366","2020-09-27","fulton","ohio",246,1,0
"86367","2020-09-27","gallia","ohio",191,13,0
"86368","2020-09-27","geauga","ohio",723,49,0
"86369","2020-09-27","greene","ohio",1465,33,0
"86370","2020-09-27","guernsey","ohio",170,8,0
"86371","2020-09-27","hamilton","ohio",13191,315,2
"86372","2020-09-27","hancock","ohio",712,10,0
"86373","2020-09-27","hardin","ohio",256,13,0
"86374","2020-09-27","harrison","ohio",64,3,0
"86375","2020-09-27","henry","ohio",318,14,0
"86376","2020-09-27","highland","ohio",230,3,0
"86377","2020-09-27","hocking","ohio",166,9,0
"86378","2020-09-27","holmes","ohio",390,9,0
"86379","2020-09-27","huron","ohio",551,7,0
"86380","2020-09-27","jackson","ohio",263,6,0
"86381","2020-09-27","jefferson","ohio",336,4,0
"86382","2020-09-27","knox","ohio",286,15,0
"86383","2020-09-27","lake","ohio",1638,51,0
"86384","2020-09-27","lawrence","ohio",659,22,0
"86385","2020-09-27","licking","ohio",1936,63,0
"86386","2020-09-27","logan","ohio",312,3,0
"86387","2020-09-27","lorain","ohio",2317,86,0
"86388","2020-09-27","lucas","ohio",7322,364,0
"86389","2020-09-27","madison","ohio",830,12,0
"86390","2020-09-27","mahoning","ohio",3073,281,0
"86391","2020-09-27","marion","ohio",3103,47,0
"86392","2020-09-27","medina","ohio",1475,39,0
"86393","2020-09-27","meigs","ohio",176,10,0
"86394","2020-09-27","mercer","ohio",1132,18,0
"86395","2020-09-27","miami","ohio",1454,51,0
"86396","2020-09-27","monroe","ohio",110,18,0
"86397","2020-09-27","montgomery","ohio",7883,163,0
"86398","2020-09-27","morgan","ohio",49,0,0
"86399","2020-09-27","morrow","ohio",261,2,0
"86400","2020-09-27","muskingum","ohio",421,3,0
"86401","2020-09-27","noble","ohio",33,0,0
"86402","2020-09-27","ottawa","ohio",469,30,0
"86403","2020-09-27","paulding","ohio",110,0,0
"86404","2020-09-27","perry","ohio",298,9,0
"86405","2020-09-27","pickaway","ohio",2678,44,0
"86406","2020-09-27","pike","ohio",200,0,0
"86407","2020-09-27","portage","ohio",1155,66,0
"86408","2020-09-27","preble","ohio",440,15,0
"86409","2020-09-27","putnam","ohio",608,23,0
"86410","2020-09-27","richland","ohio",903,19,0
"86411","2020-09-27","ross","ohio",890,24,0
"86412","2020-09-27","sandusky","ohio",577,20,0
"86413","2020-09-27","scioto","ohio",511,7,0
"86414","2020-09-27","seneca","ohio",485,14,0
"86415","2020-09-27","shelby","ohio",649,10,0
"86416","2020-09-27","stark","ohio",2883,175,0
"86417","2020-09-27","summit","ohio",5332,252,0
"86418","2020-09-27","trumbull","ohio",1896,132,0
"86419","2020-09-27","tuscarawas","ohio",936,20,0
"86420","2020-09-27","union","ohio",545,2,0
"86421","2020-09-27","vanwert","ohio",123,3,0
"86422","2020-09-27","vinton","ohio",47,3,0
"86423","2020-09-27","warren","ohio",3096,49,0
"86424","2020-09-27","washington","ohio",261,23,0
"86425","2020-09-27","wayne","ohio",936,68,0
"86426","2020-09-27","williams","ohio",213,3,0
"86427","2020-09-27","wood","ohio",1902,72,0
"86428","2020-09-27","wyandot","ohio",213,12,0
"86429","2020-09-27","adair","oklahoma",621,10,0
"86430","2020-09-27","alfalfa","oklahoma",65,0,0
"86431","2020-09-27","atoka","oklahoma",302,1,0
"86432","2020-09-27","beaver","oklahoma",55,0,0
"86433","2020-09-27","beckham","oklahoma",505,2,0
"86434","2020-09-27","blaine","oklahoma",126,1,0
"86435","2020-09-27","bryan","oklahoma",960,4,0
"86436","2020-09-27","caddo","oklahoma",759,21,0
"86437","2020-09-27","canadian","oklahoma",2267,17,1
"86438","2020-09-27","carter","oklahoma",551,8,0
"86439","2020-09-27","cherokee","oklahoma",1078,8,0
"86440","2020-09-27","choctaw","oklahoma",319,2,0
"86441","2020-09-27","cimarron","oklahoma",25,0,0
"86442","2020-09-27","cleveland","oklahoma",6007,70,0
"86443","2020-09-27","coal","oklahoma",70,0,0
"86444","2020-09-27","comanche","oklahoma",1599,13,0
"86445","2020-09-27","cotton","oklahoma",68,3,0
"86446","2020-09-27","craig","oklahoma",503,1,0
"86447","2020-09-27","creek","oklahoma",1145,33,0
"86448","2020-09-27","custer","oklahoma",671,0,0
"86449","2020-09-27","delaware","oklahoma",749,25,0
"86450","2020-09-27","dewey","oklahoma",67,1,0
"86451","2020-09-27","ellis","oklahoma",11,0,0
"86452","2020-09-27","garfield","oklahoma",1654,20,0
"86453","2020-09-27","garvin","oklahoma",369,5,0
"86454","2020-09-27","grady","oklahoma",1076,11,0
"86455","2020-09-27","grant","oklahoma",47,0,0
"86456","2020-09-27","greer","oklahoma",108,8,0
"86457","2020-09-27","harmon","oklahoma",43,0,0
"86458","2020-09-27","harper","oklahoma",29,1,0
"86459","2020-09-27","haskell","oklahoma",278,4,0
"86460","2020-09-27","hughes","oklahoma",296,4,0
"86461","2020-09-27","jackson","oklahoma",765,10,0
"86462","2020-09-27","jefferson","oklahoma",42,0,0
"86463","2020-09-27","johnston","oklahoma",167,4,0
"86464","2020-09-27","kay","oklahoma",594,13,0
"86465","2020-09-27","kingfisher","oklahoma",348,2,0
"86466","2020-09-27","kiowa","oklahoma",76,2,0
"86467","2020-09-27","latimer","oklahoma",137,2,0
"86468","2020-09-27","leflore","oklahoma",1118,18,0
"86469","2020-09-27","lincoln","oklahoma",446,10,0
"86470","2020-09-27","logan","oklahoma",483,1,0
"86471","2020-09-27","love","oklahoma",178,1,0
"86472","2020-09-27","major","oklahoma",90,1,0
"86473","2020-09-27","marshall","oklahoma",180,2,0
"86474","2020-09-27","mayes","oklahoma",636,11,0
"86475","2020-09-27","mcclain","oklahoma",861,7,0
"86476","2020-09-27","mccurtain","oklahoma",1279,34,0
"86477","2020-09-27","mcintosh","oklahoma",323,5,0
"86478","2020-09-27","murray","oklahoma",138,1,0
"86479","2020-09-27","muskogee","oklahoma",1823,22,0
"86480","2020-09-27","noble","oklahoma",152,2,0
"86481","2020-09-27","nowata","oklahoma",150,4,0
"86482","2020-09-27","okfuskee","oklahoma",140,4,0
"86483","2020-09-27","oklahoma","oklahoma",17869,194,0
"86484","2020-09-27","okmulgee","oklahoma",832,7,0
"86485","2020-09-27","osage","oklahoma",906,13,0
"86486","2020-09-27","ottawa","oklahoma",866,6,0
"86487","2020-09-27","pawnee","oklahoma",252,3,0
"86488","2020-09-27","payne","oklahoma",2231,6,0
"86489","2020-09-27","pittsburg","oklahoma",960,19,0
"86490","2020-09-27","pontotoc","oklahoma",417,3,0
"86491","2020-09-27","pottawatomie","oklahoma",1350,10,0
"86492","2020-09-27","pushmataha","oklahoma",164,2,0
"86493","2020-09-27","rogermills","oklahoma",51,1,0
"86494","2020-09-27","rogers","oklahoma",1867,50,0
"86495","2020-09-27","seminole","oklahoma",450,6,0
"86496","2020-09-27","sequoyah","oklahoma",884,11,0
"86497","2020-09-27","stephens","oklahoma",433,5,0
"86498","2020-09-27","texas","oklahoma",1519,9,0
"86499","2020-09-27","tillman","oklahoma",99,2,0
"86500","2020-09-27","tulsa","oklahoma",16887,160,0
"86501","2020-09-27","unknown","oklahoma",51,0,0
"86502","2020-09-27","wagoner","oklahoma",1476,26,0
"86503","2020-09-27","washington","oklahoma",992,40,0
"86504","2020-09-27","washita","oklahoma",83,0,0
"86505","2020-09-27","woods","oklahoma",109,0,0
"86506","2020-09-27","woodward","oklahoma",1036,4,0
"86507","2020-09-27","baker","oregon",94,2,0
"86508","2020-09-27","benton","oregon",310,6,0
"86509","2020-09-27","clackamas","oregon",2408,63,0
"86510","2020-09-27","clatsop","oregon",212,0,0
"86511","2020-09-27","columbia","oregon",171,1,0
"86512","2020-09-27","coos","oregon",157,0,0
"86513","2020-09-27","crook","oregon",62,1,0
"86514","2020-09-27","curry","oregon",31,0,0
"86515","2020-09-27","deschutes","oregon",840,12,0
"86516","2020-09-27","douglas","oregon",232,4,0
"86517","2020-09-27","gilliam","oregon",8,0,0
"86518","2020-09-27","grant","oregon",10,0,0
"86519","2020-09-27","harney","oregon",12,0,0
"86520","2020-09-27","hoodriver","oregon",251,0,0
"86521","2020-09-27","jackson","oregon",1148,5,1
"86522","2020-09-27","jefferson","oregon",534,8,0
"86523","2020-09-27","josephine","oregon",198,2,0
"86524","2020-09-27","klamath","oregon",280,2,0
"86525","2020-09-27","lake","oregon",33,0,0
"86526","2020-09-27","lane","oregon",1210,17,0
"86527","2020-09-27","lincoln","oregon",482,13,0
"86528","2020-09-27","linn","oregon",522,13,0
"86529","2020-09-27","malheur","oregon",1627,27,0
"86530","2020-09-27","marion","oregon",4683,94,0
"86531","2020-09-27","morrow","oregon",499,6,0
"86532","2020-09-27","multnomah","oregon",7184,138,4
"86533","2020-09-27","polk","oregon",530,15,0
"86534","2020-09-27","sherman","oregon",18,0,0
"86535","2020-09-27","tillamook","oregon",53,0,0
"86536","2020-09-27","umatilla","oregon",2976,41,0
"86537","2020-09-27","union","oregon",446,2,0
"86538","2020-09-27","wallowa","oregon",31,1,0
"86539","2020-09-27","wasco","oregon",292,3,0
"86540","2020-09-27","washington","oregon",4519,60,0
"86541","2020-09-27","yamhill","oregon",757,13,0
"86542","2020-09-27","adams","pennsylvania",833,26,0
"86543","2020-09-27","allegheny","pennsylvania",12162,380,0
"86544","2020-09-27","armstrong","pennsylvania",435,18,0
"86545","2020-09-27","beaver","pennsylvania",1886,122,0
"86546","2020-09-27","bedford","pennsylvania",242,6,0
"86547","2020-09-27","berks","pennsylvania",7069,393,0
"86548","2020-09-27","blair","pennsylvania",679,18,0
"86549","2020-09-27","bradford","pennsylvania",148,3,0
"86550","2020-09-27","bucks","pennsylvania",8789,607,2
"86551","2020-09-27","butler","pennsylvania",1049,25,0
"86552","2020-09-27","cambria","pennsylvania",574,7,0
"86553","2020-09-27","cameron","pennsylvania",8,0,0
"86554","2020-09-27","carbon","pennsylvania",463,28,1
"86555","2020-09-27","centre","pennsylvania",2481,11,0
"86556","2020-09-27","chester","pennsylvania",6803,367,0
"86557","2020-09-27","clarion","pennsylvania",122,3,0
"86558","2020-09-27","clearfield","pennsylvania",323,6,0
"86559","2020-09-27","clinton","pennsylvania",207,6,0
"86560","2020-09-27","columbia","pennsylvania",889,35,0
"86561","2020-09-27","crawford","pennsylvania",305,3,0
"86562","2020-09-27","cumberland","pennsylvania",1859,77,0
"86563","2020-09-27","dauphin","pennsylvania",3788,181,0
"86564","2020-09-27","delaware","pennsylvania",11401,793,0
"86565","2020-09-27","elk","pennsylvania",72,2,0
"86566","2020-09-27","erie","pennsylvania",1544,48,0
"86567","2020-09-27","fayette","pennsylvania",799,7,0
"86568","2020-09-27","forest","pennsylvania",15,0,0
"86569","2020-09-27","franklin","pennsylvania",1774,50,0
"86570","2020-09-27","fulton","pennsylvania",48,2,0
"86571","2020-09-27","greene","pennsylvania",187,1,0
"86572","2020-09-27","huntingdon","pennsylvania",403,6,0
"86573","2020-09-27","indiana","pennsylvania",707,12,0
"86574","2020-09-27","jefferson","pennsylvania",113,3,0
"86575","2020-09-27","juniata","pennsylvania",191,7,0
"86576","2020-09-27","lackawanna","pennsylvania",2541,217,0
"86577","2020-09-27","lancaster","pennsylvania",7859,458,0
"86578","2020-09-27","lawrence","pennsylvania",519,23,0
"86579","2020-09-27","lebanon","pennsylvania",2037,59,0
"86580","2020-09-27","lehigh","pennsylvania",5623,353,0
"86581","2020-09-27","luzerne","pennsylvania",4102,190,0
"86582","2020-09-27","lycoming","pennsylvania",690,25,0
"86583","2020-09-27","mckean","pennsylvania",57,2,0
"86584","2020-09-27","mercer","pennsylvania",728,17,0
"86585","2020-09-27","mifflin","pennsylvania",224,2,0
"86586","2020-09-27","monroe","pennsylvania",1792,133,0
"86587","2020-09-27","montgomery","pennsylvania",12180,878,2
"86588","2020-09-27","montour","pennsylvania",174,5,0
"86589","2020-09-27","northampton","pennsylvania",4487,305,1
"86590","2020-09-27","northumberland","pennsylvania",1024,55,0
"86591","2020-09-27","perry","pennsylvania",222,6,0
"86592","2020-09-27","philadelphia","pennsylvania",36187,1821,2
"86593","2020-09-27","pike","pennsylvania",577,22,0
"86594","2020-09-27","potter","pennsylvania",29,0,0
"86595","2020-09-27","schuylkill","pennsylvania",1143,52,0
"86596","2020-09-27","snyder","pennsylvania",314,4,0
"86597","2020-09-27","somerset","pennsylvania",218,3,0
"86598","2020-09-27","sullivan","pennsylvania",13,0,0
"86599","2020-09-27","susquehanna","pennsylvania",293,28,0
